,drug,disease,label
2862,524.0,380.0,0.0
2863,560.0,62.0,0.0
2864,335.0,27.0,0.0
2865,173.0,244.0,0.0
2866,204.0,211.0,0.0
2867,166.0,230.0,0.0
2868,466.0,90.0,0.0
2869,366.0,147.0,0.0
2870,559.0,51.0,0.0
2871,116.0,116.0,0.0
2872,643.0,380.0,0.0
2873,431.0,119.0,0.0
2874,535.0,344.0,0.0
2875,373.0,389.0,0.0
2876,303.0,182.0,0.0
2877,54.0,61.0,0.0
2878,271.0,196.0,0.0
2879,46.0,41.0,0.0
2880,474.0,382.0,0.0
2881,471.0,297.0,0.0
2882,627.0,50.0,0.0
2883,335.0,44.0,0.0
2884,156.0,332.0,0.0
2885,404.0,136.0,0.0
2886,493.0,78.0,0.0
2887,332.0,387.0,0.0
2888,210.0,12.0,0.0
2889,155.0,44.0,0.0
2890,642.0,53.0,0.0
2891,608.0,300.0,0.0
2892,83.0,186.0,0.0
2893,486.0,216.0,0.0
2894,295.0,255.0,0.0
2895,219.0,59.0,0.0
2896,465.0,79.0,0.0
2897,414.0,391.0,0.0
2898,430.0,357.0,0.0
2899,93.0,356.0,0.0
2900,454.0,286.0,0.0
2901,81.0,403.0,0.0
2902,634.0,19.0,0.0
2903,502.0,173.0,0.0
2904,408.0,58.0,0.0
2905,417.0,316.0,0.0
2906,240.0,283.0,0.0
2907,149.0,227.0,0.0
2908,347.0,332.0,0.0
2909,415.0,218.0,0.0
2910,22.0,256.0,0.0
2911,356.0,335.0,0.0
2912,84.0,52.0,0.0
2913,275.0,121.0,0.0
2914,490.0,200.0,0.0
2915,308.0,208.0,0.0
2916,88.0,48.0,0.0
2917,648.0,126.0,0.0
2918,302.0,223.0,0.0
2919,224.0,271.0,0.0
2920,196.0,282.0,0.0
2921,126.0,126.0,0.0
2922,396.0,352.0,0.0
2923,112.0,342.0,0.0
2924,364.0,175.0,0.0
2925,84.0,183.0,0.0
2926,430.0,195.0,0.0
2927,570.0,15.0,0.0
2928,371.0,135.0,0.0
2929,404.0,373.0,0.0
2930,399.0,368.0,0.0
2931,367.0,386.0,0.0
2932,528.0,236.0,0.0
2933,456.0,303.0,0.0
2934,539.0,287.0,0.0
2935,613.0,180.0,0.0
2936,27.0,325.0,0.0
2937,155.0,324.0,0.0
2938,47.0,190.0,0.0
2939,271.0,203.0,0.0
2940,186.0,9.0,0.0
2941,336.0,387.0,0.0
2942,71.0,356.0,0.0
2943,284.0,386.0,0.0
2944,386.0,84.0,0.0
2945,11.0,87.0,0.0
2946,580.0,32.0,0.0
2947,50.0,8.0,0.0
2948,488.0,242.0,0.0
2949,302.0,72.0,0.0
2950,134.0,171.0,0.0
2951,351.0,120.0,0.0
2952,231.0,43.0,0.0
2953,345.0,363.0,0.0
2954,600.0,134.0,0.0
2955,154.0,106.0,0.0
2956,473.0,309.0,0.0
2957,452.0,325.0,0.0
2958,296.0,31.0,0.0
2959,160.0,217.0,0.0
2960,104.0,181.0,0.0
2961,326.0,335.0,0.0
2962,138.0,323.0,0.0
2963,412.0,61.0,0.0
2964,509.0,158.0,0.0
2965,172.0,15.0,0.0
2966,72.0,279.0,0.0
2967,534.0,254.0,0.0
2968,20.0,55.0,0.0
2969,435.0,401.0,0.0
2970,198.0,177.0,0.0
2971,354.0,339.0,0.0
2972,606.0,330.0,0.0
2973,158.0,95.0,0.0
2974,29.0,135.0,0.0
2975,656.0,407.0,0.0
2976,251.0,133.0,0.0
2977,493.0,259.0,0.0
2978,237.0,88.0,0.0
2979,511.0,234.0,0.0
2980,541.0,319.0,0.0
2981,289.0,336.0,0.0
2982,254.0,397.0,0.0
2983,562.0,314.0,0.0
2984,608.0,289.0,0.0
2985,25.0,166.0,0.0
2986,298.0,196.0,0.0
2987,256.0,234.0,0.0
2988,77.0,285.0,0.0
2989,405.0,400.0,0.0
2990,281.0,407.0,0.0
2991,31.0,99.0,0.0
2992,181.0,12.0,0.0
2993,361.0,73.0,0.0
2994,595.0,380.0,0.0
2995,570.0,96.0,0.0
2996,426.0,217.0,0.0
2997,619.0,152.0,0.0
2998,176.0,205.0,0.0
2999,448.0,127.0,0.0
3000,442.0,203.0,0.0
3001,117.0,274.0,0.0
3002,393.0,37.0,0.0
3003,281.0,253.0,0.0
3004,407.0,3.0,0.0
3005,594.0,277.0,0.0
3006,491.0,167.0,0.0
3007,535.0,333.0,0.0
3008,597.0,358.0,0.0
3009,115.0,237.0,0.0
3010,228.0,386.0,0.0
3011,654.0,111.0,0.0
3012,600.0,141.0,0.0
3013,570.0,180.0,0.0
3014,599.0,248.0,0.0
3015,505.0,158.0,0.0
3016,187.0,173.0,0.0
3017,416.0,107.0,0.0
3018,503.0,104.0,0.0
3019,72.0,84.0,0.0
3020,176.0,285.0,0.0
3021,4.0,263.0,0.0
3022,110.0,188.0,0.0
3023,195.0,113.0,0.0
3024,55.0,46.0,0.0
3025,661.0,223.0,0.0
3026,409.0,220.0,0.0
3027,167.0,241.0,0.0
3028,57.0,361.0,0.0
3029,334.0,135.0,0.0
3030,436.0,278.0,0.0
3031,503.0,368.0,0.0
3032,352.0,398.0,0.0
3033,476.0,368.0,0.0
3034,31.0,202.0,0.0
3035,250.0,56.0,0.0
3036,125.0,259.0,0.0
3037,437.0,19.0,0.0
3038,628.0,132.0,0.0
3039,165.0,91.0,0.0
3040,349.0,75.0,0.0
3041,564.0,201.0,0.0
3042,298.0,377.0,0.0
3043,571.0,321.0,0.0
3044,270.0,357.0,0.0
3045,38.0,114.0,0.0
3046,18.0,35.0,0.0
3047,255.0,27.0,0.0
3048,358.0,371.0,0.0
3049,506.0,88.0,0.0
3050,266.0,108.0,0.0
3051,363.0,397.0,0.0
3052,13.0,72.0,0.0
3053,587.0,255.0,0.0
3054,291.0,9.0,0.0
3055,532.0,262.0,0.0
3056,488.0,77.0,0.0
3057,145.0,348.0,0.0
3058,300.0,402.0,0.0
3059,532.0,107.0,0.0
3060,636.0,22.0,0.0
3061,387.0,293.0,0.0
3062,646.0,37.0,0.0
3063,443.0,24.0,0.0
3064,454.0,163.0,0.0
3065,537.0,66.0,0.0
3066,576.0,221.0,0.0
3067,191.0,302.0,0.0
3068,662.0,388.0,0.0
3069,650.0,51.0,0.0
3070,623.0,37.0,0.0
3071,511.0,20.0,0.0
3072,406.0,195.0,0.0
3073,535.0,174.0,0.0
3074,22.0,387.0,0.0
3075,183.0,247.0,0.0
3076,142.0,262.0,0.0
3077,106.0,114.0,0.0
3078,357.0,296.0,0.0
3079,171.0,286.0,0.0
3080,537.0,139.0,0.0
3081,111.0,49.0,0.0
3082,96.0,251.0,0.0
3083,483.0,298.0,0.0
3084,334.0,36.0,0.0
3085,503.0,278.0,0.0
3086,475.0,156.0,0.0
3087,394.0,384.0,0.0
3088,461.0,151.0,0.0
3089,326.0,334.0,0.0
3090,574.0,207.0,0.0
3091,263.0,41.0,0.0
3092,16.0,395.0,0.0
3093,134.0,209.0,0.0
3094,68.0,206.0,0.0
3095,473.0,185.0,0.0
3096,184.0,321.0,0.0
3097,396.0,323.0,0.0
3098,345.0,404.0,0.0
3099,326.0,166.0,0.0
3100,418.0,151.0,0.0
3101,181.0,261.0,0.0
3102,242.0,35.0,0.0
3103,446.0,383.0,0.0
3104,590.0,297.0,0.0
3105,435.0,308.0,0.0
3106,617.0,121.0,0.0
3107,417.0,12.0,0.0
3108,300.0,232.0,0.0
3109,42.0,6.0,0.0
3110,510.0,38.0,0.0
3111,525.0,94.0,0.0
3112,657.0,214.0,0.0
3113,518.0,340.0,0.0
3114,633.0,294.0,0.0
3115,171.0,359.0,0.0
3116,165.0,392.0,0.0
3117,375.0,231.0,0.0
3118,559.0,314.0,0.0
3119,170.0,78.0,0.0
3120,273.0,337.0,0.0
3121,388.0,47.0,0.0
3122,162.0,331.0,0.0
3123,527.0,408.0,0.0
3124,382.0,335.0,0.0
3125,25.0,168.0,0.0
3126,34.0,168.0,0.0
3127,202.0,297.0,0.0
3128,442.0,351.0,0.0
3129,118.0,37.0,0.0
3130,35.0,207.0,0.0
3131,282.0,246.0,0.0
3132,351.0,282.0,0.0
3133,76.0,5.0,0.0
3134,497.0,296.0,0.0
3135,319.0,405.0,0.0
3136,151.0,401.0,0.0
3137,73.0,6.0,0.0
3138,299.0,160.0,0.0
3139,473.0,23.0,0.0
3140,332.0,187.0,0.0
3141,401.0,259.0,0.0
3142,492.0,195.0,0.0
3143,149.0,370.0,0.0
3144,281.0,341.0,0.0
3145,303.0,361.0,0.0
3146,595.0,405.0,0.0
3147,453.0,252.0,0.0
3148,649.0,274.0,0.0
3149,350.0,28.0,0.0
3150,164.0,291.0,0.0
3151,284.0,179.0,0.0
3152,220.0,237.0,0.0
3153,57.0,81.0,0.0
3154,614.0,380.0,0.0
3155,323.0,238.0,0.0
3156,119.0,393.0,0.0
3157,162.0,200.0,0.0
3158,93.0,331.0,0.0
3159,262.0,408.0,0.0
3160,203.0,297.0,0.0
3161,462.0,406.0,0.0
3162,104.0,259.0,0.0
3163,505.0,0.0,0.0
3164,492.0,401.0,0.0
3165,16.0,54.0,0.0
3166,593.0,36.0,0.0
3167,180.0,309.0,0.0
3168,227.0,133.0,0.0
3169,295.0,210.0,0.0
3170,567.0,231.0,0.0
3171,304.0,165.0,0.0
3172,591.0,274.0,0.0
3173,561.0,89.0,0.0
3174,330.0,302.0,0.0
3175,80.0,342.0,0.0
3176,577.0,332.0,0.0
3177,237.0,379.0,0.0
3178,187.0,283.0,0.0
3179,312.0,357.0,0.0
3180,322.0,216.0,0.0
3181,488.0,56.0,0.0
3182,164.0,12.0,0.0
3183,371.0,155.0,0.0
3184,215.0,288.0,0.0
3185,556.0,110.0,0.0
3186,297.0,330.0,0.0
3187,384.0,140.0,0.0
3188,290.0,347.0,0.0
3189,315.0,403.0,0.0
3190,642.0,173.0,0.0
3191,252.0,63.0,0.0
3192,334.0,95.0,0.0
3193,458.0,382.0,0.0
3194,456.0,384.0,0.0
3195,88.0,133.0,0.0
3196,160.0,154.0,0.0
3197,403.0,407.0,0.0
3198,529.0,161.0,0.0
3199,537.0,22.0,0.0
3200,361.0,121.0,0.0
3201,216.0,87.0,0.0
3202,654.0,104.0,0.0
3203,457.0,177.0,0.0
3204,212.0,267.0,0.0
3205,305.0,140.0,0.0
3206,44.0,285.0,0.0
3207,87.0,363.0,0.0
3208,137.0,215.0,0.0
3209,58.0,334.0,0.0
3210,83.0,370.0,0.0
3211,619.0,237.0,0.0
3212,571.0,45.0,0.0
3213,373.0,93.0,0.0
3214,625.0,154.0,0.0
3215,169.0,238.0,0.0
3216,520.0,282.0,0.0
3217,56.0,151.0,0.0
3218,453.0,179.0,0.0
3219,592.0,18.0,0.0
3220,92.0,227.0,0.0
3221,618.0,250.0,0.0
3222,137.0,100.0,0.0
3223,281.0,205.0,0.0
3224,271.0,334.0,0.0
3225,275.0,408.0,0.0
3226,121.0,102.0,0.0
3227,160.0,173.0,0.0
3228,602.0,122.0,0.0
3229,217.0,326.0,0.0
3230,77.0,400.0,0.0
3231,332.0,114.0,0.0
3232,561.0,372.0,0.0
3233,367.0,146.0,0.0
3234,577.0,78.0,0.0
3235,280.0,336.0,0.0
3236,657.0,248.0,0.0
3237,432.0,40.0,0.0
3238,185.0,119.0,0.0
3239,644.0,90.0,0.0
3240,437.0,213.0,0.0
3241,563.0,34.0,0.0
3242,405.0,406.0,0.0
3243,15.0,167.0,0.0
3244,303.0,154.0,0.0
3245,188.0,374.0,0.0
3246,76.0,51.0,0.0
3247,15.0,279.0,0.0
3248,74.0,55.0,0.0
3249,536.0,320.0,0.0
3250,145.0,156.0,0.0
3251,90.0,93.0,0.0
3252,602.0,337.0,0.0
3253,170.0,154.0,0.0
3254,356.0,246.0,0.0
3255,335.0,112.0,0.0
3256,269.0,170.0,0.0
3257,543.0,2.0,0.0
3258,317.0,207.0,0.0
3259,637.0,197.0,0.0
3260,222.0,116.0,0.0
3261,412.0,265.0,0.0
3262,388.0,42.0,0.0
3263,32.0,291.0,0.0
3264,448.0,112.0,0.0
3265,622.0,342.0,0.0
3266,129.0,44.0,0.0
3267,277.0,157.0,0.0
3268,61.0,117.0,0.0
3269,609.0,302.0,0.0
3270,261.0,321.0,0.0
3271,277.0,335.0,0.0
3272,416.0,273.0,0.0
3273,391.0,285.0,0.0
3274,382.0,302.0,0.0
3275,639.0,37.0,0.0
3276,380.0,332.0,0.0
3277,525.0,1.0,0.0
3278,639.0,359.0,0.0
3279,418.0,46.0,0.0
3280,567.0,301.0,0.0
3281,490.0,212.0,0.0
3282,207.0,170.0,0.0
3283,407.0,240.0,0.0
3284,464.0,255.0,0.0
3285,324.0,73.0,0.0
3286,49.0,268.0,0.0
3287,62.0,50.0,0.0
3288,297.0,177.0,0.0
3289,479.0,270.0,0.0
3290,233.0,339.0,0.0
3291,365.0,32.0,0.0
3292,242.0,45.0,0.0
3293,265.0,152.0,0.0
3294,98.0,36.0,0.0
3295,378.0,52.0,0.0
3296,274.0,119.0,0.0
3297,130.0,177.0,0.0
3298,291.0,235.0,0.0
3299,587.0,79.0,0.0
3300,568.0,296.0,0.0
3301,4.0,253.0,0.0
3302,330.0,226.0,0.0
3303,112.0,256.0,0.0
3304,268.0,188.0,0.0
3305,3.0,341.0,0.0
3306,525.0,129.0,0.0
3307,509.0,198.0,0.0
3308,337.0,18.0,0.0
3309,391.0,106.0,0.0
3310,207.0,227.0,0.0
3311,468.0,283.0,0.0
3312,56.0,179.0,0.0
3313,116.0,373.0,0.0
3314,486.0,47.0,0.0
3315,510.0,291.0,0.0
3316,535.0,289.0,0.0
3317,638.0,197.0,0.0
3318,641.0,75.0,0.0
3319,488.0,299.0,0.0
3320,399.0,65.0,0.0
3321,639.0,3.0,0.0
3322,343.0,318.0,0.0
3323,364.0,324.0,0.0
3324,190.0,197.0,0.0
3325,62.0,223.0,0.0
3326,140.0,362.0,0.0
3327,509.0,53.0,0.0
3328,172.0,49.0,0.0
3329,145.0,125.0,0.0
3330,65.0,65.0,0.0
3331,381.0,81.0,0.0
3332,44.0,212.0,0.0
3333,136.0,408.0,0.0
3334,265.0,216.0,0.0
3335,547.0,304.0,0.0
3336,366.0,146.0,0.0
3337,245.0,402.0,0.0
3338,266.0,408.0,0.0
3339,411.0,31.0,0.0
3340,616.0,333.0,0.0
3341,286.0,40.0,0.0
3342,99.0,264.0,0.0
3343,560.0,407.0,0.0
3344,127.0,38.0,0.0
3345,1.0,176.0,0.0
3346,470.0,101.0,0.0
3347,377.0,363.0,0.0
3348,535.0,313.0,0.0
3349,452.0,125.0,0.0
3350,481.0,34.0,0.0
3351,49.0,129.0,0.0
3352,284.0,283.0,0.0
3353,86.0,27.0,0.0
3354,288.0,331.0,0.0
3355,419.0,317.0,0.0
3356,368.0,301.0,0.0
3357,250.0,219.0,0.0
3358,388.0,312.0,0.0
3359,39.0,170.0,0.0
3360,616.0,374.0,0.0
3361,293.0,258.0,0.0
3362,196.0,187.0,0.0
3363,632.0,368.0,0.0
3364,487.0,226.0,0.0
3365,152.0,342.0,0.0
3366,552.0,182.0,0.0
3367,37.0,91.0,0.0
3368,283.0,146.0,0.0
3369,462.0,208.0,0.0
3370,385.0,184.0,0.0
3371,192.0,337.0,0.0
3372,114.0,281.0,0.0
3373,581.0,107.0,0.0
3374,402.0,23.0,0.0
3375,522.0,165.0,0.0
3376,168.0,149.0,0.0
3377,601.0,154.0,0.0
3378,225.0,398.0,0.0
3379,70.0,23.0,0.0
3380,105.0,173.0,0.0
3381,65.0,34.0,0.0
3382,264.0,398.0,0.0
3383,593.0,256.0,0.0
3384,61.0,272.0,0.0
3385,213.0,288.0,0.0
3386,566.0,405.0,0.0
3387,228.0,19.0,0.0
3388,307.0,146.0,0.0
3389,407.0,9.0,0.0
3390,461.0,258.0,0.0
3391,614.0,124.0,0.0
3392,66.0,166.0,0.0
3393,155.0,309.0,0.0
3394,271.0,163.0,0.0
3395,247.0,286.0,0.0
3396,656.0,199.0,0.0
3397,612.0,200.0,0.0
3398,363.0,307.0,0.0
3399,528.0,399.0,0.0
3400,369.0,319.0,0.0
3401,573.0,10.0,0.0
3402,359.0,340.0,0.0
3403,471.0,69.0,0.0
3404,531.0,51.0,0.0
3405,648.0,20.0,0.0
3406,269.0,403.0,0.0
3407,337.0,214.0,0.0
3408,610.0,237.0,0.0
3409,515.0,30.0,0.0
3410,393.0,7.0,0.0
3411,376.0,63.0,0.0
3412,199.0,38.0,0.0
3413,246.0,202.0,0.0
3414,448.0,160.0,0.0
3415,82.0,387.0,0.0
3416,512.0,155.0,0.0
3417,483.0,122.0,0.0
3418,36.0,237.0,0.0
3419,58.0,94.0,0.0
3420,171.0,342.0,0.0
3421,25.0,129.0,0.0
3422,92.0,21.0,0.0
3423,645.0,215.0,0.0
3424,157.0,107.0,0.0
3425,610.0,247.0,0.0
3426,550.0,169.0,0.0
3427,141.0,194.0,0.0
3428,587.0,278.0,0.0
3429,157.0,370.0,0.0
3430,231.0,352.0,0.0
3431,427.0,224.0,0.0
3432,253.0,52.0,0.0
3433,308.0,75.0,0.0
3434,269.0,358.0,0.0
3435,389.0,70.0,0.0
3436,196.0,12.0,0.0
3437,494.0,129.0,0.0
3438,126.0,350.0,0.0
3439,382.0,35.0,0.0
3440,355.0,120.0,0.0
3441,195.0,286.0,0.0
3442,397.0,59.0,0.0
3443,636.0,204.0,0.0
3444,64.0,399.0,0.0
3445,254.0,314.0,0.0
3446,287.0,317.0,0.0
3447,27.0,194.0,0.0
3448,583.0,355.0,0.0
3449,122.0,298.0,0.0
3450,630.0,392.0,0.0
3451,257.0,390.0,0.0
3452,525.0,393.0,0.0
3453,423.0,132.0,0.0
3454,605.0,140.0,0.0
3455,291.0,242.0,0.0
3456,158.0,172.0,0.0
3457,398.0,132.0,0.0
3458,411.0,212.0,0.0
3459,431.0,393.0,0.0
3460,105.0,153.0,0.0
3461,228.0,245.0,0.0
3462,240.0,11.0,0.0
3463,447.0,395.0,0.0
3464,524.0,365.0,0.0
3465,216.0,98.0,0.0
3466,199.0,95.0,0.0
3467,557.0,299.0,0.0
3468,148.0,179.0,0.0
3469,432.0,37.0,0.0
3470,418.0,163.0,0.0
3471,4.0,74.0,0.0
3472,332.0,132.0,0.0
3473,659.0,305.0,0.0
3474,572.0,396.0,0.0
3475,252.0,157.0,0.0
3476,210.0,233.0,0.0
3477,11.0,4.0,0.0
3478,113.0,228.0,0.0
3479,187.0,388.0,0.0
3480,109.0,327.0,0.0
3481,45.0,265.0,0.0
3482,592.0,177.0,0.0
3483,240.0,100.0,0.0
3484,451.0,80.0,0.0
3485,98.0,407.0,0.0
3486,564.0,189.0,0.0
3487,338.0,152.0,0.0
3488,253.0,401.0,0.0
3489,51.0,293.0,0.0
3490,618.0,402.0,0.0
3491,85.0,299.0,0.0
3492,609.0,201.0,0.0
3493,614.0,235.0,0.0
3494,488.0,132.0,0.0
3495,563.0,258.0,0.0
3496,517.0,93.0,0.0
3497,461.0,335.0,0.0
3498,5.0,218.0,0.0
3499,299.0,254.0,0.0
3500,48.0,96.0,0.0
3501,147.0,335.0,0.0
3502,320.0,208.0,0.0
3503,568.0,86.0,0.0
3504,332.0,373.0,0.0
3505,521.0,182.0,0.0
3506,380.0,365.0,0.0
3507,594.0,48.0,0.0
3508,214.0,374.0,0.0
3509,260.0,132.0,0.0
3510,490.0,77.0,0.0
3511,454.0,214.0,0.0
3512,148.0,282.0,0.0
3513,181.0,18.0,0.0
3514,408.0,114.0,0.0
3515,232.0,224.0,0.0
3516,507.0,254.0,0.0
3517,623.0,145.0,0.0
3518,644.0,346.0,0.0
3519,624.0,201.0,0.0
3520,282.0,327.0,0.0
3521,265.0,390.0,0.0
3522,49.0,71.0,0.0
3523,333.0,252.0,0.0
3524,304.0,362.0,0.0
3525,66.0,186.0,0.0
3526,423.0,394.0,0.0
3527,501.0,50.0,0.0
3528,42.0,32.0,0.0
3529,277.0,29.0,0.0
3530,185.0,296.0,0.0
3531,511.0,93.0,0.0
3532,80.0,25.0,0.0
3533,255.0,278.0,0.0
3534,146.0,135.0,0.0
3535,275.0,334.0,0.0
3536,304.0,222.0,0.0
3537,329.0,391.0,0.0
3538,589.0,82.0,0.0
3539,478.0,144.0,0.0
3540,550.0,392.0,0.0
3541,285.0,327.0,0.0
3542,496.0,361.0,0.0
3543,496.0,140.0,0.0
3544,359.0,388.0,0.0
3545,584.0,378.0,0.0
3546,58.0,336.0,0.0
3547,502.0,67.0,0.0
3548,328.0,57.0,0.0
3549,441.0,203.0,0.0
3550,133.0,2.0,0.0
3551,176.0,35.0,0.0
3552,415.0,190.0,0.0
3553,149.0,349.0,0.0
3554,112.0,251.0,0.0
3555,483.0,282.0,0.0
3556,606.0,244.0,0.0
3557,449.0,56.0,0.0
3558,357.0,291.0,0.0
3559,224.0,143.0,0.0
3560,628.0,401.0,0.0
3561,446.0,275.0,0.0
3562,227.0,109.0,0.0
3563,39.0,206.0,0.0
3564,95.0,163.0,0.0
3565,100.0,186.0,0.0
3566,461.0,242.0,0.0
3567,242.0,216.0,0.0
3568,537.0,214.0,0.0
3569,396.0,319.0,0.0
3570,408.0,357.0,0.0
3571,450.0,120.0,0.0
3572,290.0,262.0,0.0
3573,452.0,114.0,0.0
3574,211.0,265.0,0.0
3575,371.0,8.0,0.0
3576,469.0,309.0,0.0
3577,650.0,209.0,0.0
3578,548.0,43.0,0.0
3579,45.0,258.0,0.0
3580,653.0,79.0,0.0
3581,379.0,333.0,0.0
3582,126.0,56.0,0.0
3583,541.0,36.0,0.0
3584,344.0,96.0,0.0
3585,319.0,284.0,0.0
3586,662.0,342.0,0.0
3587,92.0,127.0,0.0
3588,428.0,229.0,0.0
3589,86.0,86.0,0.0
3590,529.0,290.0,0.0
3591,219.0,355.0,0.0
3592,439.0,23.0,0.0
3593,202.0,57.0,0.0
3594,343.0,248.0,0.0
3595,150.0,159.0,0.0
3596,624.0,80.0,0.0
3597,543.0,228.0,0.0
3598,70.0,371.0,0.0
3599,289.0,260.0,0.0
3600,520.0,179.0,0.0
3601,434.0,364.0,0.0
3602,507.0,130.0,0.0
3603,406.0,160.0,0.0
3604,33.0,2.0,0.0
3605,587.0,371.0,0.0
3606,601.0,405.0,0.0
3607,430.0,179.0,0.0
3608,10.0,299.0,0.0
3609,273.0,104.0,0.0
3610,211.0,288.0,0.0
3611,599.0,306.0,0.0
3612,604.0,64.0,0.0
3613,496.0,29.0,0.0
3614,267.0,182.0,0.0
3615,624.0,242.0,0.0
3616,662.0,39.0,0.0
3617,382.0,242.0,0.0
3618,297.0,111.0,0.0
3619,271.0,224.0,0.0
3620,410.0,74.0,0.0
3621,287.0,222.0,0.0
3622,140.0,235.0,0.0
3623,285.0,408.0,0.0
3624,513.0,327.0,0.0
3625,21.0,239.0,0.0
3626,628.0,3.0,0.0
3627,605.0,298.0,0.0
3628,139.0,318.0,0.0
3629,80.0,10.0,0.0
3630,145.0,62.0,0.0
3631,110.0,335.0,0.0
3632,529.0,81.0,0.0
3633,109.0,46.0,0.0
3634,175.0,69.0,0.0
3635,326.0,140.0,0.0
3636,35.0,369.0,0.0
3637,660.0,402.0,0.0
3638,322.0,388.0,0.0
3639,344.0,36.0,0.0
3640,451.0,94.0,0.0
3641,104.0,212.0,0.0
3642,454.0,170.0,0.0
3643,347.0,374.0,0.0
3644,200.0,369.0,0.0
3645,416.0,9.0,0.0
3646,115.0,116.0,0.0
3647,641.0,10.0,0.0
3648,45.0,28.0,0.0
3649,590.0,290.0,0.0
3650,244.0,111.0,0.0
3651,88.0,345.0,0.0
3652,174.0,60.0,0.0
3653,108.0,5.0,0.0
3654,200.0,92.0,0.0
3655,246.0,93.0,0.0
3656,107.0,326.0,0.0
3657,572.0,65.0,0.0
3658,141.0,165.0,0.0
3659,433.0,277.0,0.0
3660,391.0,300.0,0.0
3661,476.0,274.0,0.0
3662,616.0,127.0,0.0
3663,521.0,76.0,0.0
3664,451.0,371.0,0.0
3665,119.0,140.0,0.0
3666,599.0,131.0,0.0
3667,405.0,223.0,0.0
3668,2.0,226.0,0.0
3669,299.0,228.0,0.0
3670,383.0,217.0,0.0
3671,239.0,225.0,0.0
3672,133.0,393.0,0.0
3673,499.0,374.0,0.0
3674,128.0,295.0,0.0
3675,320.0,347.0,0.0
3676,308.0,273.0,0.0
3677,169.0,167.0,0.0
3678,267.0,394.0,0.0
3679,85.0,52.0,0.0
3680,450.0,97.0,0.0
3681,125.0,160.0,0.0
3682,356.0,317.0,0.0
3683,404.0,275.0,0.0
3684,116.0,22.0,0.0
3685,651.0,43.0,0.0
3686,107.0,294.0,0.0
3687,533.0,386.0,0.0
3688,233.0,386.0,0.0
3689,178.0,10.0,0.0
3690,257.0,70.0,0.0
3691,199.0,164.0,0.0
3692,143.0,60.0,0.0
3693,566.0,403.0,0.0
3694,110.0,265.0,0.0
3695,369.0,362.0,0.0
3696,465.0,113.0,0.0
3697,472.0,90.0,0.0
3698,205.0,165.0,0.0
3699,349.0,174.0,0.0
3700,154.0,126.0,0.0
3701,481.0,216.0,0.0
3702,518.0,384.0,0.0
3703,427.0,370.0,0.0
3704,655.0,79.0,0.0
3705,35.0,46.0,0.0
3706,172.0,82.0,0.0
3707,46.0,184.0,0.0
3708,524.0,28.0,0.0
3709,295.0,364.0,0.0
3710,239.0,346.0,0.0
3711,614.0,400.0,0.0
3712,284.0,290.0,0.0
3713,250.0,67.0,0.0
3714,420.0,338.0,0.0
3715,608.0,167.0,0.0
3716,497.0,2.0,0.0
3717,268.0,309.0,0.0
3718,568.0,142.0,0.0
3719,651.0,63.0,0.0
3720,313.0,55.0,0.0
3721,268.0,316.0,0.0
3722,76.0,91.0,0.0
3723,64.0,161.0,0.0
3724,607.0,107.0,0.0
3725,611.0,220.0,0.0
3726,623.0,270.0,0.0
3727,218.0,117.0,0.0
3728,456.0,262.0,0.0
3729,186.0,211.0,0.0
3730,128.0,241.0,0.0
3731,372.0,76.0,0.0
3732,560.0,256.0,0.0
3733,142.0,72.0,0.0
3734,53.0,408.0,0.0
3735,265.0,187.0,0.0
3736,181.0,187.0,0.0
3737,654.0,263.0,0.0
3738,630.0,44.0,0.0
3739,529.0,323.0,0.0
3740,495.0,344.0,0.0
3741,292.0,290.0,0.0
3742,226.0,162.0,0.0
3743,348.0,191.0,0.0
3744,14.0,204.0,0.0
3745,41.0,245.0,0.0
3746,533.0,344.0,0.0
3747,489.0,37.0,0.0
3748,118.0,109.0,0.0
3749,38.0,286.0,0.0
3750,354.0,274.0,0.0
3751,484.0,116.0,0.0
3752,447.0,17.0,0.0
3753,282.0,181.0,0.0
3754,197.0,291.0,0.0
3755,318.0,285.0,0.0
3756,618.0,6.0,0.0
3757,42.0,176.0,0.0
3758,319.0,314.0,0.0
3759,595.0,354.0,0.0
3760,623.0,82.0,0.0
3761,17.0,240.0,0.0
3762,450.0,362.0,0.0
3763,119.0,231.0,0.0
3764,180.0,277.0,0.0
3765,23.0,67.0,0.0
3766,33.0,397.0,0.0
3767,104.0,76.0,0.0
3768,307.0,221.0,0.0
3769,177.0,91.0,0.0
3770,558.0,115.0,0.0
3771,595.0,3.0,0.0
3772,331.0,57.0,0.0
3773,79.0,274.0,0.0
3774,145.0,46.0,0.0
3775,382.0,234.0,0.0
3776,496.0,33.0,0.0
3777,84.0,167.0,0.0
3778,609.0,5.0,0.0
3779,316.0,247.0,0.0
3780,457.0,49.0,0.0
3781,227.0,220.0,0.0
3782,89.0,103.0,0.0
3783,3.0,293.0,0.0
3784,192.0,132.0,0.0
3785,373.0,394.0,0.0
3786,63.0,211.0,0.0
3787,109.0,179.0,0.0
3788,634.0,71.0,0.0
3789,106.0,361.0,0.0
3790,626.0,288.0,0.0
3791,578.0,134.0,0.0
3792,112.0,336.0,0.0
3793,140.0,117.0,0.0
